"","Baba.F","Baba.P","Shinmura.F","Shinmura.P","Hashimoto.F","Hashimoto.P","Kudo.F","Kudo.P","Koizumi.F","Koizumi.P","Takahara.F","Takahara.P","Uno.F","Uno.P","Gandou.F","Gandou.P","Kobayashi.F","Kobayashi.P","Myotoku.F","Myotoku.P","Ryouma.F","Ryouma.P","Anabuki.F","Anabuki.P","Momotaro.F","Momotaro.P","Fujita.F","Fujita.P","Rakunou.Oukoku.F","Rakunou.Oukoku.P"
"ASV368","0.661679479267479","n.s","0.661679479267484","n.s","0.539224727787251","n.s","1.74632418072712","n.s","13.6531657910389","***","0.465563711847267","n.s","0.345583082640375","n.s","0.200969110678673","n.s","0.580222721401775","n.s","0.662488996267089","n.s","6.1781328217169","*","0.099103690328811","n.s","0.620986365156002","n.s","0.0723024534017888","n.s","0.662488996267082","n.s"
"ASV907","0.108135193622512","n.s","16.1076732657421","***","0.101168958956415","n.s","0.101168958956414","n.s","0.101168958956414","n.s","0.122114432017185","n.s","0.107995714015821","n.s","0.101168958956413","n.s","0.0989110318639593","n.s","0.0775733612033596","n.s","0.105825543034801","n.s","0.114974939889001","n.s","0.101168958956411","n.s","0.0944457053775623","n.s","0.10799571401582","n.s"
"ASV1023","0.0718568866096315","n.s","0.0718568866096336","n.s","0.067344586097186","n.s","0.0673445860971859","n.s","0.0673445860971858","n.s","0.0809978559204975","n.s","0.0718567800177261","n.s","0.0673445860971855","n.s","0.0718567800177259","n.s","0.0718567800177256","n.s","0.0764077103176604","n.s","0.0764077103176602","n.s","0.0673445860971844","n.s","0.0628612292362894","n.s","14.5377055412717","***"
"ASV284","0.370250534365961","n.s","0.370250534365971","n.s","0.347023868311173","n.s","0.347023868311172","n.s","0.347023868311173","n.s","0.417306396533552","n.s","0.37024779756864","n.s","0.34702386831117","n.s","0.370247797568639","n.s","0.354281949099435","n.s","0.177142536420179","n.s","5.84938634495561","*","24.9534052969093","***","0.00246104399864119","n.s","0.370247797568638","n.s"
"ASV728","0.162297953251526","n.s","0.154573550791439","n.s","0.114115444913483","n.s","0.182904281149201","n.s","0.182904281149201","n.s","0.219968530624839","n.s","0.195152637045743","n.s","0.182904281149199","n.s","0.195152637045742","n.s","0.195152637045744","n.s","0.422785611725341","n.s","23.6693444873331","***","0.182904281149199","n.s","0.170758694947466","n.s","0.195152637045742","n.s"
"ASV961","14.5767127533982","***","0.0718693510378288","n.s","0.0673653522353589","n.s","0.0673653522353588","n.s","0.0673653522353587","n.s","0.0810227086018207","n.s","0.0718788909577437","n.s","0.0673653522353591","n.s","0.071878890957744","n.s","0.0718788909577437","n.s","0.0764311835977698","n.s","0.0764311835977699","n.s","0.0673653522353588","n.s","0.0628898220577735","n.s","0.0718788909577425","n.s"
"ASV190","0.427243478187336","n.s","0.427243478187362","n.s","0.400446721821967","n.s","0.217633855349863","n.s","0.363076295558827","n.s","7.01607953336762","**","0.427239834536225","n.s","0.38153163215792","n.s","0.408232716221761","n.s","0.271092571428218","n.s","0.313006569462576","n.s","0.733582641996058","n.s","0.0379163666384099","n.s","0.373877064743118","n.s","4.25854039029723","*"
"ASV166","0.0755334622885841","n.s","0.0688486566663154","n.s","0.0707903085123335","n.s","0.0707903085123334","n.s","0.0707903085123338","n.s","0.0851420945967624","n.s","0.0755333484032688","n.s","0.0707903085123334","n.s","0.0755333484032685","n.s","0.0755333484032682","n.s","0.0769194049369996","n.s","0.0803171093911566","n.s","15.9684606228539","***","0.0660872113213702","n.s","0.0594024541508215","n.s"
"ASV192","0.609721984983492","n.s","0.609721984983522","n.s","0.571503978007825","n.s","0.571503978007824","n.s","0.571503978007833","n.s","0.687154155824391","n.s","1.85214055514018","n.s","0.571503978007828","n.s","0.0718673123681112","n.s","0.609714564229565","n.s","22.200210893031","***","0.388236422173531","n.s","0.571503978007826","n.s","1.87876131511328","n.s","0.582365702766379","n.s"
"ASV427","0.0718693510378256","n.s","0.0718693510378278","n.s","0.0673653522353605","n.s","0.0673653522353608","n.s","0.0673653522353606","n.s","12.8348356739551","***","0.0718788909577425","n.s","0.06736535223536","n.s","0.0718788909577422","n.s","0.0718788909577428","n.s","0.076431183597771","n.s","0.0764311835977708","n.s","0.0673653522353592","n.s","0.0628898220577727","n.s","0.0718788909577425","n.s"
"ASV359","0.543356534479633","n.s","0.54335653447965","n.s","0.509812641206996","n.s","0.509812641207001","n.s","0.509812641207","n.s","0.540414648436267","n.s","3.42669133002184","n.s","0.0809510892729873","n.s","10.2868465833273","**","7.55670146399924","**","0.578293452693163","n.s","0.578293452693162","n.s","0.509812641206995","n.s","0.476006075163196","n.s","0.543902299160629","n.s"
"ASV172","0.166974009397633","n.s","0.166974009397636","n.s","0.156492078422198","n.s","0.156492078422198","n.s","0.156492078422197","n.s","0.18820868943952","n.s","0.166973452871057","n.s","0.156492078422196","n.s","0.166973452871056","n.s","0.166973452871056","n.s","11.6107098314527","***","0.0179335452464358","n.s","0.156492078422195","n.s","1.83922719428672","n.s","0.166973452871054","n.s"
"ASV311","0.362128833014046","n.s","0.362128833014056","n.s","0.339368214601201","n.s","0.3393682146012","n.s","0.339368214601199","n.s","0.408197549511906","n.s","0.362110782493236","n.s","0.339368214601197","n.s","0.362110782493234","n.s","0.362110782493234","n.s","0.462525696727591","n.s","0.385052974743967","n.s","5.0911036015359","*","20.0424750256392","***","0.125178864881946","n.s"
"ASV364","3.97094361209212","*","16.900426347097","***","0.000219476558934557","n.s","0.155334385409922","n.s","0.246357792486349","n.s","0.4309322388521","n.s","0.382339234932619","n.s","0.358358352873943","n.s","0.0269547531533999","n.s","0.382339234932616","n.s","0.406529814152793","n.s","0.130358314023401","n.s","0.341071831646268","n.s","0.124311687149777","n.s","0.226860903700964","n.s"
"ASV272","0.126476157399382","n.s","0.126476157399385","n.s","0.118535778490565","n.s","0.118535778490565","n.s","0.118535778490565","n.s","0.142562710035926","n.s","0.126476087925248","n.s","0.118535778490564","n.s","0.126476087925247","n.s","26.291534221593","***","0.134484792063767","n.s","0.134484792063767","n.s","0.118535778490564","n.s","0.110634035356866","n.s","0.0989880187273892","n.s"
"ASV462","0.389385161790844","n.s","0.389385161790856","n.s","0.364960746186489","n.s","0.364960746186488","n.s","0.364960746186488","n.s","0.438867988751509","n.s","0.389382040242566","n.s","0.364960746186487","n.s","0.389382040242565","n.s","0.389382040242563","n.s","34.141482615967","***","0.349691403984249","n.s","0.364960746186483","n.s","1.49282017605523","n.s","0.389382040242558","n.s"
"ASV254","0.482393102835165","n.s","0.390759676233037","n.s","0.00010816974679837","n.s","0.330209726958875","n.s","0.064642927499512","n.s","0.440417500246419","n.s","0.390756559809655","n.s","36.9823491983515","***","0.0892515026082238","n.s","0.0038029242471103","n.s","0.415478710087959","n.s","0.415478710087968","n.s","0.366248870247663","n.s","0.341759589391488","n.s","0.390756559809651","n.s"
"ASV298","0.361875116648815","n.s","1.9705679122241","n.s","46.3601781611742","***","0.189441576774744","n.s","0.339173206639162","n.s","0.407867755157785","n.s","0.361872502658863","n.s","0.33917320663916","n.s","0.361872502658861","n.s","0.361872502658859","n.s","0.384769997541457","n.s","0.288045174836355","n.s","0.289691261632205","n.s","0.31666356618731","n.s","0.361872502658856","n.s"
"ASV203","2.67681702507678","n.s","0.49490448830191","n.s","0.0606214702169082","n.s","0.118591791757217","n.s","11.2335332222535","***","0.976938826603331","n.s","0.494899432349603","n.s","0.440447991557784","n.s","0.494899432349599","n.s","0.0125055680245267","n.s","0.52619916671195","n.s","0.52619916671195","n.s","0.0789423534092901","n.s","0.43267084733346","n.s","0.494899432349589","n.s"
"ASV281","0.175510953002307","n.s","0.17551095300231","n.s","0.164547843946388","n.s","0.164547843946388","n.s","0.132641592525655","n.s","0.165039083590785","n.s","0.000572146225976636","n.s","0.0526956361114833","n.s","0.175567857798539","n.s","0.175567857798538","n.s","0.117238517145349","n.s","0.186683114143115","n.s","0.164547843946385","n.s","14.5102351884068","***","0.175567857798536","n.s"
"ASV363","0.365672476880991","n.s","0.365672476881","n.s","0.342748309291657","n.s","0.342748309291656","n.s","0.342748309291656","n.s","0.412165655744668","n.s","0.365686385379202","n.s","0.342748309291653","n.s","0.365686385379199","n.s","0.365686385379205","n.s","0.239126433170723","n.s","25.7351720398686","***","0.342748309291648","n.s","3.25506844017564","n.s","0.3656863853792","n.s"
"ASV463","0.406818448837171","n.s","0.473168522293208","n.s","0.443891765077901","n.s","0.4438917650779","n.s","0.443891765077899","n.s","5.99872979360644","*","0.743718897364407","n.s","18.7911462232999","***","0.0147197422644464","n.s","0.473582341824133","n.s","0.503534363130273","n.s","0.503534363130272","n.s","0.443891765077891","n.s","0.414448263924735","n.s","0.473582341824125","n.s"
"ASV528","0.118383646690237","n.s","0.145367641250871","n.s","0.136241550130612","n.s","0.136241550130611","n.s","0.136241550130611","n.s","0.163855533255774","n.s","0.145367205014099","n.s","0.13624155013061","n.s","0.145367205014099","n.s","0.145367205014098","n.s","28.7859717072637","***","0.154571555382817","n.s","0.136241550130609","n.s","0.127155090239355","n.s","0.145367205014096","n.s"
"ASV411","0.105158983571885","n.s","0.105158983571889","n.s","0.0985562312039167","n.s","0.0985562312039164","n.s","0.0985562312039197","n.s","0.118534884102138","n.s","0.105158755285561","n.s","0.0985562312039187","n.s","21.8706013859735","***","0.105158755285561","n.s","0.111818076647957","n.s","0.111818076647957","n.s","0.0985562312039168","n.s","0.0919896350162217","n.s","0.105158755285559","n.s"
"ASV574","20.3434445164388","***","0.100823475676137","n.s","0.0631829864716834","n.s","0.0944928456516073","n.s","0.0944928456516128","n.s","0.113648094360602","n.s","0.100823265825395","n.s","0.094492845651611","n.s","0.100823265825394","n.s","0.100823265825394","n.s","0.107208128088457","n.s","0.107208128088457","n.s","0.0944928456516092","n.s","0.0881976551914117","n.s","0.100823265825395","n.s"
"ASV934","19.5563058002531","***","0.292149719273565","n.s","2.38387612072788","n.s","0.303133972100506","n.s","0.303133972100506","n.s","0.364532694133236","n.s","0.323422606967207","n.s","0.303133972100503","n.s","0.323422606967205","n.s","0.323422606967204","n.s","0.0819363915322315","n.s","0.227729218598039","n.s","0.37964624573198","n.s","0.283014925972599","n.s","0.323422606967201","n.s"
"ASV383","3.28583191085231","n.s","0.290570812250982","n.s","0.218229508357425","n.s","0.218229508357426","n.s","0.272396387941507","n.s","1.76020740636404","n.s","0.290630773097373","n.s","0.272396387941504","n.s","0.290630773097373","n.s","0.290630773097372","n.s","0.30902383579649","n.s","0.309023835796491","n.s","10.1808288120748","**","0.254213442652533","n.s","0.290630773097371","n.s"
"ASV295","1.06113678673732","n.s","1.06113678673736","n.s","6.18858011168426e-06","n.s","0.176920448297611","n.s","0.994738151935345","n.s","0.0446956651929518","n.s","1.00911997177186","n.s","0.994738151935336","n.s","1.06111747867188","n.s","0.197117715883397","n.s","2.309741848763","n.s","17.4711175786228","***","8.67546103082966","**","0.777326472283377","n.s","1.06111747867186","n.s"
"ASV621","1.03106391369372","n.s","0.819258427080766","n.s","3.89724190012324","*","0.00200882656468784","n.s","0.85012349610678","n.s","1.24125718873763","n.s","0.871034663619122","n.s","0.00464088364367237","n.s","0.723400738548962","n.s","0.216355263014564","n.s","9.44075996670913","**","0.00210048310445738","n.s","0.400974773262533","n.s","0.382711609122587","n.s","1.27703366073141","n.s"
"ASV387","20.1824852973234","***","0.478672768611722","n.s","0.0943853995362998","n.s","3.92663321442864","*","0.490500781044531","n.s","0.589787711279475","n.s","0.523306319802031","n.s","0.490500781044525","n.s","0.523306319802031","n.s","0.523306319802044","n.s","0.556401065057735","n.s","0.556401065057736","n.s","0.490500781044515","n.s","0.457968089798145","n.s","0.00114767607798574","n.s"
"ASV405","6.21522788095565","*","0.148178804430442","n.s","0.115729232320516","n.s","0.390598295148436","n.s","0.19908778917083","n.s","0.265381209438546","n.s","0.416767377370394","n.s","0.179692934195938","n.s","0.232946115240533","n.s","0.356022971580452","n.s","0.382026446267837","n.s","0.443166868153619","n.s","0.390598295148441","n.s","0.364680165090057","n.s","13.673758666308","***"
"ASV549","0.248429980451372","n.s","0.248429980451377","n.s","0.232947957015116","n.s","0.232947957015116","n.s","0.232947957015115","n.s","0.280143844358297","n.s","0.0339487476696867","n.s","0.00224450848644778","n.s","0.248544007252091","n.s","0.24854400725209","n.s","0.0336785339831023","n.s","17.2445250147136","***","0.232947957015111","n.s","0.181766778225999","n.s","1.0742291153275","n.s"
"ASV301","0.142980057312138","n.s","18.0618428212941","***","0.134003635632577","n.s","0.113152704576419","n.s","0.0473859055913227","n.s","0.101902874287758","n.s","0.0517736039974535","n.s","0.12685721408566","n.s","0.142979648905534","n.s","0.121988634496181","n.s","0.152033034103968","n.s","0.0877612999673819","n.s","0.106594549133926","n.s","0.0686087477888352","n.s","0.142979648905534","n.s"
"ASV409","0.270163620752611","n.s","0.300090412014898","n.s","0.281280876982165","n.s","0.0200000766606306","n.s","0.107981310338162","n.s","0.251725781746921","n.s","0.300109464329201","n.s","0.117655229455404","n.s","29.8708862462069","***","0.300109464329198","n.s","0.162514525163043","n.s","0.24665636741645","n.s","0.281280876982165","n.s","6.03696020363959e-05","n.s","0.300109464329195","n.s"
"ASV594","1.09509817912238","n.s","1.44574748410708","n.s","1.33658661387277","n.s","0.60280108883976","n.s","1.33658661387277","n.s","3.23310934270474","n.s","25.395218764898","***","1.26433753452462","n.s","0.860474907094307","n.s","0.301256970819453","n.s","0.285410143471986","n.s","3.33487788411298","n.s","1.05973384067053","n.s","1.03864478639071","n.s","1.43289558674418","n.s"
"ASV302","0.0500901026043583","n.s","1.57520185203451","n.s","4.81781721841186","*","1.22065805502609","n.s","0.226532321220445","n.s","4.25253499353442","*","0.00173621275005701","n.s","0.356999003770462","n.s","0.484928708171414","n.s","1.03468293982277","n.s","1.38418582547829","n.s","1.38418582547828","n.s","1.22065805502609","n.s","1.13993158729079","n.s","1.30204693926838","n.s"
"ASV303","0.111652142014633","n.s","0.111652142014637","n.s","0.104642114218681","n.s","0.104642114218681","n.s","0.10464211421868","n.s","0.125853959071821","n.s","0.0896595812448234","n.s","0.104642114218679","n.s","0.0747481923481687","n.s","0.111652159178393","n.s","0.0211423114628835","n.s","0.118722531186617","n.s","0.10464211421868","n.s","20.0624171392527","***","0.111652159178392","n.s"
"ASV292","0.106100348560725","n.s","0.0698424451612115","n.s","0.104871810641662","n.s","0.104871810641662","n.s","0.104871810641662","n.s","0.126130200266383","n.s","14.4377705561308","***","0.104871810641662","n.s","0.0896352805235629","n.s","0.111897236844325","n.s","0.118983123271223","n.s","0.118983123271224","n.s","0.10487181064166","n.s","0.305391767540042","n.s","0.111897236844325","n.s"
"ASV231","0.255345071626799","n.s","0.204092519600532","n.s","64.6472469044213","***","0.239320404885096","n.s","0.239320404885096","n.s","0.287809156881964","n.s","0.255343770132263","n.s","0.239320404885097","n.s","0.255343770132263","n.s","0.25534377013227","n.s","0.271506171630842","n.s","0.271506171630842","n.s","0.239320404885096","n.s","0.223431311267759","n.s","0.255343770132264","n.s"
"ASV346","0.229052032402445","n.s","0.229052032402464","n.s","0.214676530169169","n.s","6.33473699050433","*","7.93181169399301","**","3.13052729323313e-06","n.s","0.229050949337936","n.s","0.214676530169165","n.s","0.229050949337935","n.s","0.123625386778006","n.s","0.243549961278245","n.s","0.243549961278246","n.s","0.00105733775031904","n.s","0.20032953797009","n.s","0.229050949337929","n.s"
"ASV227","0.771345699769157","n.s","0.278940888944134","n.s","0.276307660849364","n.s","0.276307660849364","n.s","0.276307660849364","n.s","2.28143802714925","n.s","0.192987298615205","n.s","0.276307660849362","n.s","0.278939334946175","n.s","0.206213505985336","n.s","0.31346229723254","n.s","7.08443595759805","**","0.127372880941585","n.s","0.171151508847961","n.s","0.294804541508291","n.s"
"ASV1218","0.0729525059199057","n.s","0.0729525059199085","n.s","0.0532928116598227","n.s","0.0683714229652379","n.s","0.0683714229652378","n.s","0.0822328166144256","n.s","0.0729523960527578","n.s","0.0683714229652379","n.s","0.0729523960527576","n.s","0.0729523960527573","n.s","0.077572698619013","n.s","0.0775726986190131","n.s","0.068371422965237","n.s","0.0638195834301328","n.s","14.5241303066214","***"
"ASV433","9.01780145301758","**","0.199560761263567","n.s","0.660651637808879","n.s","0.686793928028816","n.s","0.000768251417604492","n.s","1.05298219597868","n.s","0.394365716330045","n.s","0.846775470977256","n.s","0.630462157969461","n.s","0.807135229974174","n.s","1.02897512176314","n.s","0.895834982165847","n.s","0.603777398353974","n.s","0.216671168452846","n.s","2.81027315616174","n.s"
"ASV478","0.231179270509561","n.s","0.956365993197832","n.s","2.74320845046904","n.s","0.196583998867122","n.s","1.2288710786394","n.s","0.232354425187528","n.s","0.828799675258075","n.s","0.322466582247","n.s","56.5341911544847","***","1.48229737007606","n.s","1.57573158544298","n.s","1.57573158544298","n.s","1.3897282696083","n.s","1.29648059851474","n.s","0.287743301801036","n.s"
"ASV347","0.367899781915184","n.s","22.6667027700846","***","7.49868103348533","**","0.344714198007796","n.s","0.344714198007795","n.s","0.414712469885485","n.s","0.367840555496621","n.s","0.344714198007792","n.s","0.367840555496621","n.s","0.367840555496628","n.s","0.391172157258388","n.s","0.211370590156602","n.s","0.344714198007788","n.s","0.321834208055189","n.s","0.0217642142614686","n.s"
"ASV485","0.46497543085836","n.s","0.464975430858375","n.s","0.436196105345238","n.s","0.436196105345239","n.s","0.436196105345238","n.s","2.96941937837977","n.s","24.6323149533258","***","0.0811829348694948","n.s","0.000959626105736233","n.s","0.0160400432576412","n.s","0.494806641692917","n.s","0.494806641692917","n.s","0.436196105345237","n.s","0.407262091794385","n.s","0.465372980009982","n.s"
"ASV255","15.2163719204486","***","0.0749837296630235","n.s","0.0702750877418933","n.s","0.0702750877418922","n.s","0.0702750877418955","n.s","0.0845224468822274","n.s","0.0749836174293876","n.s","0.0702750877418952","n.s","0.0749836174293869","n.s","0.0749836174293868","n.s","0.0797325706107076","n.s","0.0797325706107071","n.s","0.0702750877418935","n.s","0.0656062107317375","n.s","0.0749836174293857","n.s"
"ASV742","0.879728075334198","n.s","0.989788600895849","n.s","0.81121990340136","n.s","0.919137929093821","n.s","0.217055918162174","n.s","2.91210543197798","n.s","4.04910622226697","*","0.44717042680383","n.s","0.859422523117624","n.s","11.7447282625286","***","0.603352382872836","n.s","0.340450993358601","n.s","0.0692307731133536","n.s","0.472225460674081","n.s","0.874864573670063","n.s"
"ASV629","10.4564349011897","**","9.62213474557407","**","0.71450165342894","n.s","0.71450165342894","n.s","0.714501653428937","n.s","0.823365232473801","n.s","0.0611000617411054","n.s","0.408413777138414","n.s","0.143293996447535","n.s","2.20859670657695","n.s","0.647380340646392","n.s","0.814986823520611","n.s","0.18754860439446","n.s","0.667010713211671","n.s","0.764005455231402","n.s"
"ASV313","0.0718693510378254","n.s","0.071869351037829","n.s","0.0673653522353602","n.s","0.0673653522353601","n.s","0.0673653522353599","n.s","0.0810227086018211","n.s","0.0718788909577435","n.s","0.0673653522353594","n.s","0.0718788909577435","n.s","14.5401310331868","***","0.0764311835977707","n.s","0.0764311835977705","n.s","0.0673653522353585","n.s","0.0628898220577733","n.s","0.0718788909577418","n.s"
"ASV374","1.37612259164037","n.s","12.1600529274242","***","0.510668121854624","n.s","0.416564051314653","n.s","1.28987277942204","n.s","1.55135305087535","n.s","0.533408991368069","n.s","38.9308411219501","***","2.6119137699567","n.s","1.37621881462025","n.s","1.46337505889728","n.s","1.46337505889728","n.s","0.990728762914064","n.s","0.441171413475499","n.s","1.37621881462024","n.s"
"ASV798","0.204382963028403","n.s","23.8623756994141","***","0.0431375940155626","n.s","0.270349592453179","n.s","1.59783514779858","n.s","0.199933937628397","n.s","0.27422318760524","n.s","0.352249109187535","n.s","0.0956977175398563","n.s","0.375819751950018","n.s","0.164772085592074","n.s","0.399596687480983","n.s","0.352249109187533","n.s","0.266891969138747","n.s","0.00906606475367944","n.s"
"ASV214","0.693285422496057","n.s","0.335527825122222","n.s","0.314476896224199","n.s","0.314476896224198","n.s","20.4924291731745","***","0.37817539403545","n.s","0.33552557791158","n.s","0.314476896224188","n.s","0.33552557791158","n.s","0.781169642338508","n.s","0.356757762756505","n.s","0.356757762756505","n.s","0.0775979788874587","n.s","0.293604207077398","n.s","0.211702327251234","n.s"
"ASV458","0.567907941365715","n.s","0.567907941365704","n.s","28.0605806747424","***","2.09915127008446e-06","n.s","18.5419740965971","***","0.640132582163018","n.s","0.567985125277113","n.s","0.378481749436346","n.s","0.567985125277112","n.s","0.567985125277117","n.s","0.603900090856988","n.s","0.603900090856994","n.s","0.532384849799867","n.s","0.497080285405284","n.s","0.567985125277115","n.s"
"ASV402","0.27754404708535","n.s","0.277544047085358","n.s","0.260139842274621","n.s","0.00211116079055872","n.s","0.122437347524101","n.s","0.169281005553656","n.s","0.277554905723168","n.s","0.17135049589808","n.s","0.277554905723167","n.s","0.819703993249016","n.s","8.49228452681427","**","0.295121369949082","n.s","2.09441556059368","n.s","0.130112378281269","n.s","0.277554905723165","n.s"
"ASV556","0.680890082282522","n.s","0.680890082282532","n.s","0.599299558794269","n.s","0.638946117986259","n.s","0.357525475205003","n.s","0.231885058919879","n.s","0.243080722029948","n.s","0.145327076945312","n.s","0.337469848198434","n.s","2.24881097202711","n.s","16.4568648441063","***","0.571425578716495","n.s","0.63894611798625","n.s","0.134460033045004","n.s","0.113336075916944","n.s"
"ASV875","0.111514367791861","n.s","0.111514367791864","n.s","0.104534601336081","n.s","0.104534601336081","n.s","0.104534601336081","n.s","0.125724369380681","n.s","0.111537337249305","n.s","0.10453460133608","n.s","0.111537337249304","n.s","0.111537337249304","n.s","0.426735341167174","n.s","0.118600351048697","n.s","0.104534601336079","n.s","15.7461000861665","***","0.111537337249302","n.s"
"ASV569","0.215654875891054","n.s","0.260366724485208","n.s","0.172579491022902","n.s","0.135600426230565","n.s","0.201665589562206","n.s","0.293594979213066","n.s","0.260478842735237","n.s","0.172579491022899","n.s","0.245095957348884","n.s","5.63064680947834","*","6.62136011546882","*","0.276965130107888","n.s","0.244134557413767","n.s","0.0234923859442704","n.s","0.260478842735233","n.s"
"ASV453","0.0758157167708779","n.s","0.0758157167708813","n.s","0.0244285748155177","n.s","15.5148448581609","***","0.0710649946964062","n.s","0.0854721893083362","n.s","0.0758263332115801","n.s","0.0710649946964056","n.s","0.0758263332115799","n.s","0.0758263332115797","n.s","0.08062856353069","n.s","0.0806285635306901","n.s","0.0710649946964058","n.s","0.0663437467944028","n.s","0.0758263332115794","n.s"
"ASV438","0.563372947469896","n.s","0.563372947469894","n.s","0.527066634717637","n.s","0.527066634717635","n.s","0.527066634717634","n.s","0.474781627047632","n.s","32.7006192668256","***","0.137402193329277","n.s","2.61440990103975","n.s","0.0733443394335949","n.s","0.305175559308569","n.s","0.598963734288496","n.s","0.527066634717624","n.s","0.235037185344894","n.s","0.562802201871363","n.s"
"ASV699","0.437607570804904","n.s","1.17927653244563","n.s","0.410500237964926","n.s","0.2049473303922","n.s","0.410500237964925","n.s","0.493610208847704","n.s","0.437961503271453","n.s","0.123600335978876","n.s","0.437961503271451","n.s","0.0100909651798978","n.s","0.465664046722934","n.s","0.202996974470837","n.s","14.7286628384338","***","0.00200454344437018","n.s","0.437961503271444","n.s"
"ASV450","0.590484953353971","n.s","0.590484953353967","n.s","0.554085699949309","n.s","4.53692607109229","*","0.554085699949306","n.s","10.0705065781332","**","1.97926156363734","n.s","0.389400038514119","n.s","0.55567977113568","n.s","0.591128357835614","n.s","0.203627490020444","n.s","0.628499586499856","n.s","0.5540856999493","n.s","0.00532943461863968","n.s","0.0931056402261129","n.s"
"ASV640","0.886896466617871","n.s","0.155603933803297","n.s","0.130366633457871","n.s","0.12175134021401","n.s","0.101969585587138","n.s","1.00106586773836","n.s","0.888351447802512","n.s","0.832749317717318","n.s","0.888351447802507","n.s","0.888351447802504","n.s","0.0547821929280123","n.s","0.000324060685124643","n.s","2.49897371471157","n.s","2.74791370499682","n.s","9.89271478874222","**"
"ASV371","0.145987906562598","n.s","0.145987906562603","n.s","0.136822828913336","n.s","0.136822828913336","n.s","0.136822828913336","n.s","0.16455477155062","n.s","0.145987472814965","n.s","9.18002239696321","**","0.145987472814966","n.s","0.145987472814965","n.s","0.15523114145296","n.s","0.15523114145296","n.s","0.136822828913335","n.s","4.9269102566452","*","0.145987472814964","n.s"
"ASV963","0.122228955314777","n.s","0.122228955314782","n.s","0.114581149024849","n.s","0.114581149024849","n.s","0.000216480230470548","n.s","0.109184095854639","n.s","0.12225655129841","n.s","0.114581149024849","n.s","0.188146779087038","n.s","0.114863939019357","n.s","0.0766831071592815","n.s","0.12999806646414","n.s","14.3988406244841","***","0.106970285614602","n.s","0.122256551298409","n.s"
"ASV520","0.168618757664854","n.s","0.168618757664862","n.s","0.128591375417402","n.s","13.5863812725705","***","0.158082453560578","n.s","0.0219121412154787","n.s","0.00100905851413551","n.s","0.158082453560577","n.s","0.168669795525845","n.s","0.0067026800772681","n.s","0.140073564567262","n.s","0.179348598670052","n.s","0.158082453560576","n.s","0.384688603306836","n.s","0.168669795525845","n.s"
"ASV1028","0.0861970414047888","n.s","0.0861970414047917","n.s","0.0807975095136207","n.s","0.0807975095136204","n.s","0.0807975095136203","n.s","0.0971771735524006","n.s","0.0862106871919373","n.s","0.0807975095136202","n.s","0.0862106871919369","n.s","0.0862106871919366","n.s","0.0916703853887154","n.s","16.5374267490922","***","0.0807975095136188","n.s","0.075429897078645","n.s","0.086210687191936","n.s"
"ASV269","0.151894428435506","n.s","0.184521312110046","n.s","0.172938541249467","n.s","0.172938541249466","n.s","0.172938541249466","n.s","0.160707638377134","n.s","0.184520631218191","n.s","0.00224826427306712","n.s","0.184520631218191","n.s","0.009580479229882","n.s","0.196202803661212","n.s","11.9930112791686","***","0.102587357164253","n.s","0.127833392463775","n.s","0.184520631218188","n.s"
"ASV447","6.17046068761636","*","0.192699295473268","n.s","0.459876488245009","n.s","0.459876488245009","n.s","0.459876488245009","n.s","0.522588432563315","n.s","0.490636161318276","n.s","0.429952622481223","n.s","0.490636161318275","n.s","0.0220059325995657","n.s","0.521666702520345","n.s","5.0431848880644","*","3.99887335460276","*","0.0290444966523411","n.s","0.490636161318273","n.s"
"ASV517","0.0718568866096325","n.s","0.0718568866096343","n.s","0.0673445860971854","n.s","0.0673445860971853","n.s","15.5695598157145","***","0.0809978559204982","n.s","0.0718567800177259","n.s","0.067344586097185","n.s","0.0718567800177256","n.s","0.0718567800177253","n.s","0.0764077103176607","n.s","0.0764077103176609","n.s","0.0673445860971853","n.s","0.0628612292362885","n.s","0.0718567800177247","n.s"
"ASV539","0.0718568866096325","n.s","0.0718568866096343","n.s","0.0673445860971856","n.s","0.0673445860971855","n.s","0.0673445860971854","n.s","0.0809978559204982","n.s","14.5377055412717","***","0.0673445860971848","n.s","0.0718567800177256","n.s","0.0718567800177253","n.s","0.0764077103176609","n.s","0.0764077103176611","n.s","0.0673445860971855","n.s","0.0628612292362887","n.s","0.0718567800177247","n.s"
"ASV404","0.137807584542171","n.s","0.137807584542173","n.s","0.129184508374441","n.s","0.129184508374441","n.s","0.129184508374441","n.s","0.155368537888018","n.s","0.13783762168198","n.s","0.129184508374439","n.s","0.137837621681983","n.s","19.7128117883629","***","0.0986553953763789","n.s","0.0116536822095658","n.s","0.0236404424689871","n.s","0.000535680419029745","n.s","0.13783762168198","n.s"
"ASV361","0.556038627769394","n.s","0.593182246106429","n.s","0.555960226354529","n.s","0.555960226354528","n.s","0.519010686402237","n.s","0.19867274544851","n.s","59.0233376455693","***","1.42205516328065","n.s","0.451845046412286","n.s","0.0657040833701872","n.s","0.258176409692894","n.s","0.630700234141193","n.s","0.555960226354528","n.s","0.519044930503992","n.s","0.593165305875114","n.s"
